행정동코드,연도,월,시간대구분,총생활인구수,월별총인구,시간대비율
11110540,2023,1,5,116451.4398,4004133.7154,0.029082804940335733
11110540,2023,1,6,122549.3872,4004133.7154,0.030605717968076825
11110540,2023,1,7,139170.1779,4004133.7154,0.03475662597498879
11110540,2023,1,8,158209.0564,4004133.7154,0.039511431846425096
11110540,2023,1,9,180905.2432,4004133.7154,0.04517962087635431
11110540,2023,1,10,202760.0049,4004133.7154,0.050637670795103534
11110540,2023,1,11,234375.4221,4004133.7154,0.05853336545644971
11110540,2023,1,12,250757.81590000002,4004133.7154,0.06262473576633544
11110540,2023,1,13,258107.8298,4004133.7154,0.0644603422726146
11110540,2023,1,14,259483.6696,4004133.7154,0.0648039471314405
11110540,2023,1,15,252605.09649999999,4004133.7154,0.0630860791507722
11110540,2023,1,16,236155.3511,4004133.7154,0.058977888323694216
11110540,2023,1,17,213528.3181,4004133.7154,0.05332696989582657
11110540,2023,1,18,179134.0728,4004133.7154,0.0447372853985984
11110540,2023,1,19,155744.5134,4004133.7154,0.03889593217154628
11110540,2023,1,20,137954.1489,4004133.7154,0.03445293257051452
11110540,2023,1,21,125224.8015,4004133.7154,0.03127388104407758
11110540,2023,1,22,118570.7685,4004133.7154,0.029612090136743888
11110540,2023,1,23,107509.101,4004133.7154,0.026849528172977154
11110540,2023,12,0,110129.6712,4134113.5716,0.02663924667105292
11110540,2023,12,1,112221.1509,4134113.5716,0.02714515432544533
11110540,2023,12,2,112759.6159,4134113.5716,0.0272754035289745
11110540,2023,12,3,114194.2027,4134113.5716,0.027622415476071242
11110540,2023,12,4,117034.1827,4134113.5716,0.028309377735528683
11110540,2023,12,5,119835.6349,4134113.5716,0.02898702051226444
11110540,2023,12,6,126950.1847,4134113.5716,0.03070795770394553
11110540,2023,12,7,148853.6492,4134113.5716,0.03600618285442751
11110540,2023,12,8,169562.8756,4134113.5716,0.04101553396230843
11110540,2023,12,9,194376.38689999998,4134113.5716,0.04701766981809639
11110540,2023,12,10,215354.5636,4134113.5716,0.05209207726643385
11110540,2023,12,11,244044.86659999998,4134113.5716,0.05903196958025245
11110540,2023,12,12,258581.4992,4134113.5716,0.06254823306654414
11110540,2023,12,13,262169.6287,4134113.5716,0.0634161650761167
11110540,2023,12,14,261697.43949999998,4134113.5716,0.06330194731411717
11110540,2023,12,15,253658.8799,4134113.5716,0.061357501555485326
11110540,2023,12,16,236500.8215,4134113.5716,0.05720714184648502
11110540,2023,12,17,214184.42309999999,4134113.5716,0.05180903218803095
11110540,2023,12,18,184578.4769,4134113.5716,0.04464765510265451
11110540,2023,12,19,164697.9294,4134113.5716,0.03983875298719914
11110540,2023,12,20,146188.675,4134113.5716,0.03536155271695197
11110540,2023,12,21,131440.9729,4134113.5716,0.031794233666669496
11110540,2023,12,22,123603.67599999999,4134113.5716,0.02989847130691246
11110540,2023,12,23,111494.1646,4134113.5716,0.02696930373803183
11110550,2023,1,0,439831.2299,9720590.4174,0.04524737809266149
11110550,2023,1,1,433197.717,9720590.4174,0.044564959369604716
11110550,2023,1,2,432148.046,9720590.4174,0.04445697508522204
11110550,2023,1,3,426624.4805,9720590.4174,0.04388874154560981
11110550,2023,1,4,427247.6086,9720590.4174,0.04395284548099264
11110550,2023,1,5,428271.0716,9720590.4174,0.04405813363284893
11110550,2023,1,6,424921.6122,9720590.4174,0.04371355997464763
11110550,2023,1,7,420828.8334,9720590.4174,0.043292517772038845
11110550,2023,1,8,409644.7768,9720590.4174,0.0421419645525574
11110550,2023,1,9,400258.0725,9720590.4174,0.0411763128897533
11110550,2023,1,10,390943.884,9720590.4174,0.040218121247059715
11110550,2023,1,11,386763.9657,9720590.4174,0.03978811461983696
11110550,2023,1,12,380779.2818,9720590.4174,0.0391724437970763
11110550,2023,1,13,377844.6583,9720590.4174,0.03887054613716184
11110550,2023,1,14,376136.6233,9720590.4174,0.038694833044987664
11110550,2023,1,15,375583.24940000003,9720590.4174,0.038637905031745856
11110550,2023,1,16,375072.5659,9720590.4174,0.03858536876819895
11110550,2023,1,17,375907.1943,9720590.4174,0.03867123067207117
11110550,2023,1,18,383553.13539999997,9720590.4174,0.039457802348449346
11110550,2023,1,19,389119.4132,9720590.4174,0.04003042989070607
11110550,2023,1,20,398808.5448,9720590.4174,0.04102719358343983
11110550,2023,1,21,411370.7046,9720590.4174,0.04231951835596739
11110550,2023,1,22,425318.9721,9720590.4174,0.04375443813975258
11110550,2023,1,23,430414.7761,9720590.4174,0.04427866596760946
11110550,2023,12,0,416986.5051,10243283.6194,0.04070828462762266
11110550,2023,12,1,418567.863,10243283.6194,0.040862664605641134
11110550,2023,12,2,419169.6537,10243283.6194,0.0409214143896323
11110550,2023,12,3,418692.1986,10243283.6194,0.04087480286175312
11110550,2023,12,4,422260.704,10243283.6194,0.041223178005173104
11110550,2023,12,5,421626.0583,10243283.6194,0.041161220753613836
11110550,2023,12,6,421452.5611,10243283.6194,0.041144283099005564
11110550,2023,12,7,433595.5811,10243283.6194,0.042329744758682945
11110550,2023,12,8,437016.1184,10243283.6194,0.04266367452447813
11110550,2023,12,9,436058.1549,10243283.6194,0.0425701533904752
11110550,2023,12,10,437468.5318,10243283.6194,0.04270784135777202
11110550,2023,12,11,443156.5585,10243283.6194,0.043263134651538415
11110550,2023,12,12,443148.9373,10243283.6194,0.04326239063230755
11110550,2023,12,13,436621.3493,10243283.6194,0.04262513521280153
11110550,2023,12,14,437073.59,10243283.6194,0.042669285186267406
11110550,2023,12,15,431433.6621,10243283.6194,0.04211868753520575
11110550,2023,12,16,422004.1982,10243283.6194,0.041198136640555
11110550,2023,12,17,416091.2325,10243283.6194,0.040620883689284445
11110550,2023,12,18,416388.6021,10243283.6194,0.04064991438013019
11110550,2023,12,19,419301.46259999997,10243283.6194,0.04093428222624578
11110550,2023,12,20,420541.5433,10243283.6194,0.041055345036383285
11110550,2023,12,21,426044.8611,10243283.6194,0.041592606133945505
11110550,2023,12,22,439085.1495,10243283.6194,0.042865663571826335
11110550,2023,12,23,409498.5429,10243283.6194,0.03997727272965877
11110560,2023,1,0,572712.3599,13292397.4103,0.043085708485981415
11110560,2023,1,1,581604.1884,13292397.4103,0.04375464940202037
11110560,2023,1,2,584895.7956,13292397.4103,0.044002280216718204
11110560,2023,1,3,592782.7985,13292397.4103,0.044595627124469295
11110560,2023,1,4,596528.6578,13292397.4103,0.04487743176695594
11110560,2023,1,5,598462.4719,13292397.4103,0.04502291448465602
11110560,2023,1,6,598355.2403,13292397.4103,0.04501484734697648
11110560,2023,1,7,590419.9699,13292397.4103,0.04441786922820228
11110560,2023,1,8,570781.869,13292397.4103,0.042940475775853124
11110560,2023,1,9,557104.9823,13292397.4103,0.04191155027221132
11110560,2023,1,10,542368.1407,13292397.4103,0.04080288332936317
11110560,2023,1,11,531106.4784,13292397.4103,0.039955657509040225
11110560,2023,1,12,522444.44,13292397.4103,0.03930400392597116
11110560,2023,1,13,512961.40400000004,13292397.4103,0.03859058589404775
11110560,2023,1,14,509135.504,13292397.4103,0.03830275971176438
11110560,2023,1,15,505336.2605,13292397.4103,0.03801693892393147
11110560,2023,1,16,505560.3932,13292397.4103,0.03803380064519075
11110560,2023,1,17,505754.9924,13292397.4103,0.03804844053248822
11110560,2023,1,18,511290.4825,13292397.4103,0.0384648808426245
11110560,2023,1,19,532256.2583999999,13292397.4103,0.040042156577982366
11110560,2023,1,20,550957.5805,13292397.4103,0.041449075249064896
11110560,2023,1,21,567425.7917,13292397.4103,0.042687994812757674
11110560,2023,1,22,581856.5075,13292397.4103,0.04377363161359677
11110560,2023,1,23,570294.8429,13292397.4103,0.042903836328132244
11110560,2023,12,0,593190.3819,13282133.0577,0.044660776949234975
11110560,2023,12,1,603013.919,13282133.0577,0.0454003823316931
11110560,2023,12,2,609900.7959,13282133.0577,0.04591888917619483
11110560,2023,12,3,614319.5644,13282133.0577,0.046251574331568894
11110560,2023,12,4,620992.5788,13282133.0577,0.04675397965840994
11110560,2023,12,5,625139.0249,13282133.0577,0.0470661619021796
11110560,2023,12,6,620837.9835,13282133.0577,0.0467423403155929
11110560,2023,12,7,600795.5126,13282133.0577,0.045233360484346535
11110560,2023,12,8,563179.0002,13282133.0577,0.04240124667878631
11110560,2023,12,9,544089.4755000001,13282133.0577,0.040964013320479206
11110560,2023,12,10,527454.2313,13282133.0577,0.03971156056099144
11110560,2023,12,11,516220.8039,13282133.0577,0.03886580579018769
11110560,2023,12,12,510312.7082,13282133.0577,0.03842099051282718
11110560,2023,12,13,498659.7274,13282133.0577,0.037543647939207614
11110560,2023,12,14,492262.477,13282133.0577,0.03706200463897796
11110560,2023,12,15,494851.8035,13282133.0577,0.03725695273118209
11110560,2023,12,16,497936.9546,13282133.0577,0.0374892310171018
11110560,2023,12,17,493767.94920000003,13282133.0577,0.037175350303673534
11110560,2023,12,18,499368.77379999997,13282133.0577,0.03759703141284997
11110560,2023,12,19,515950.3838,13282133.0577,0.038845446101060555
11110560,2023,12,20,530437.0635,13282133.0577,0.03993613534781537
11110560,2023,12,21,553032.6565,13282133.0577,0.04163733747414859
11110560,2023,12,22,568125.3838,13282133.0577,0.042773655506382895
11110560,2023,12,23,588293.9045,13282133.0577,0.044292125515106966
11110570,2023,1,0,230827.1781,4919860.8724,0.046917419839028536
11110570,2023,1,1,225737.0675,4919860.8724,0.04588281525731057
11110570,2023,1,2,224886.4805,4919860.8724,0.04570992683179193
11110570,2023,1,3,222031.1315,4919860.8724,0.04512955493224935
11110570,2023,1,4,223868.5074,4919860.8724,0.04550301587914472
11110570,2023,1,5,225455.4443,4919860.8724,0.045825573150815264
11110570,2023,1,6,227513.7569,4919860.8724,0.04624394120092558
11110570,2023,1,7,224987.25759999998,4919860.8724,0.045730410561436674
11110570,2023,1,8,216415.5956,4919860.8724,0.043988153570372904
11110570,2023,1,9,203169.6236,4919860.8724,0.04129580670456847
11110570,2023,1,10,195435.8873,4919860.8724,0.03972386463129043
11110570,2023,1,11,186979.4325,4919860.8724,0.038005024399965996
11110570,2023,1,12,183747.2884,4919860.8724,0.037348065964793155
11110570,2023,1,13,183331.988,4919860.8724,0.037263652927357525
11110570,2023,1,14,183190.0016,4919860.8724,0.037234793086869646
11110570,2023,1,15,182443.1186,4919860.8724,0.03708298330619273
11110570,2023,1,16,181398.4739,4919860.8724,0.036870651143334154
11110570,2023,1,17,182013.5607,4919860.8724,0.03699567232095537
11110570,2023,1,18,185083.7881,4919860.8724,0.037619719927102876
11110570,2023,1,19,188142.7886,4919860.8724,0.03824148557847743
11110570,2023,1,20,193974.6066,4919860.8724,0.03942684795990493
11110570,2023,1,21,204121.6738,4919860.8724,0.04148931831489488
11110570,2023,1,22,212344.1361,4919860.8724,0.04316059775007714
11110570,2023,1,23,232762.0852,4919860.8724,0.047310704761139785
11110570,2023,12,0,218292.8245,4744373.8964,0.04601088136532392
11110570,2023,12,1,216844.0528,4744373.8964,0.045705515108018756
11110570,2023,12,2,217312.9972,4744373.8964,0.04580435731781083
11110570,2023,12,3,217728.8688,4744373.8964,0.04589201305681478
11110570,2023,12,4,221199.5685,4744373.8964,0.046623553145304336
11110570,2023,12,5,223636.766,4744373.8964,0.04713725580728242
11110570,2023,12,6,227736.4386,4744373.8964,0.048001368267539986
11110570,2023,12,7,224523.3089,4744373.8964,0.04732411774509737
11110570,2023,12,8,211242.3906,4744373.8964,0.04452481933607496
11110570,2023,12,9,200801.0212,4744373.8964,0.04232402959479364
11110570,2023,12,10,193667.809,4744373.8964,0.040820519889242686
11110570,2023,12,11,184727.8795,4744373.8964,0.03893619759609805
11110570,2023,12,12,176118.5044,4744373.8964,0.03712154822655052
11110570,2023,12,13,173421.4238,4744373.8964,0.03655306845263419
11110570,2023,12,14,170240.04,4744373.8964,0.03588250920299031
11110570,2023,12,15,171099.3233,4744373.8964,0.036063625472231235
11110570,2023,12,16,173776.8074,4744373.8964,0.036627974774893
11110570,2023,12,17,170556.3074,4744373.8964,0.03594917077033431
11110570,2023,12,18,172189.1154,4744373.8964,0.036293327456897104
11110570,2023,12,19,176133.0179,4744373.8964,0.037124607323560356
11110570,2023,12,20,183925.2415,4744373.8964,0.0387670207947905
11110570,2023,12,21,194962.3004,4744373.8964,0.04109336756699048
11110570,2023,12,22,204613.3177,4744373.8964,0.04312757007942803
11110570,2023,12,23,219624.5716,4744373.8964,0.04629158164929827
11110580,2023,1,0,215202.3854,5440778.2255,0.039553603635484186
11110580,2023,1,1,214450.835,5440778.2255,0.03941547074918538
11110580,2023,1,2,214705.9467,5440778.2255,0.039462359574538405
11110580,2023,1,3,217960.337,5440778.2255,0.04006050751682123
11110580,2023,1,4,219399.2061,5440778.2255,0.04032496768048978
11110580,2023,1,5,219133.34709999998,5440778.2255,0.04027610353110137
11110580,2023,1,6,227177.3254,5440778.2255,0.04175456450977153
11110580,2023,1,7,235666.25209999998,5440778.2255,0.04331480577456226
11110580,2023,1,8,234112.69759999998,5440778.2255,0.04302926675135437
11110580,2023,1,9,233689.7478,5440778.2255,0.04295152974711155
11110580,2023,1,10,233747.0997,5440778.2255,0.04296207086781578
11110580,2023,1,11,231830.4708,5440778.2255,0.042609799773394574
11110580,2023,1,12,231505.7753,5440778.2255,0.04255012163792524
11110580,2023,1,13,230148.7487,5440778.2255,0.042300703899551
11110580,2023,1,14,234575.489,5440778.2255,0.043114326531558424
11110580,2023,1,15,235137.2676,5440778.2255,0.043217579885530294
11110580,2023,1,16,233621.8289,5440778.2255,0.04293904644101359
11110580,2023,1,17,225803.6905,5440778.2255,0.041502094211761216
11110580,2023,1,18,224145.9347,5440778.2255,0.04119740327761684
11110580,2023,1,19,225958.6083,5440778.2255,0.04153056767522163
11110580,2023,1,20,228679.9127,5440778.2255,0.0420307359024884
11110580,2023,1,21,229209.4074,5440778.2255,0.042128055564870225
11110580,2023,1,22,232532.9599,5440778.2255,0.04273891532835462
11110580,2023,1,23,212382.95179999998,5440778.2255,0.03903539953247815
11110580,2023,12,0,247538.4844,5927259.006999999,0.04176272440729534
11110580,2023,12,1,247089.24339999998,5927259.006999999,0.0416869320386019
11110580,2023,12,2,246774.9582,5927259.006999999,0.04163390833917713
11110580,2023,12,3,246263.22689999998,5927259.006999999,0.04154757310405484
11110580,2023,12,4,244898.7841,5927259.006999999,0.0413173751662916
11110580,2023,12,5,247468.4081,5927259.006999999,0.04175090169127817
11110580,2023,12,6,253134.0673,5927259.006999999,0.042706766652351895
11110580,2023,12,7,263843.6257,5927259.006999999,0.04451359817217449
11110580,2023,12,8,256247.98819999996,5927259.006999999,0.04323212262149758
11110580,2023,12,9,253220.33229999998,5927259.006999999,0.042721320597083876
11110580,2023,12,10,252018.03759999998,5927259.006999999,0.04251847899718414
11110580,2023,12,11,246191.2581,5927259.006999999,0.04153543110048878
11110580,2023,12,12,240727.45979999998,5927259.006999999,0.040613622505057505
11110580,2023,12,13,239547.22619999998,5927259.006999999,0.04041450287849721
11110580,2023,12,14,241348.93579999998,5927259.006999999,0.04071847299316104
11110580,2023,12,15,244336.55719999998,5927259.006999999,0.04122252071513027
11110580,2023,12,16,242166.2728,5927259.006999999,0.04085636759149642
11110580,2023,12,17,239299.9523,5927259.006999999,0.040372784792665636
11110580,2023,12,18,237091.8062,5927259.006999999,0.04000024394412296
11110580,2023,12,19,242051.8327,5927259.006999999,0.04083706016796982
11110580,2023,12,20,244456.4342,5927259.006999999,0.04124274540918506
11110580,2023,12,21,250298.022,5927259.006999999,0.042228291644485584
11110580,2023,12,22,254638.46839999998,5927259.006999999,0.04296057724139876
11110580,2023,12,23,246607.6251,5927259.006999999,0.041605677229350074
11110600,2023,1,0,143524.8431,4781212.3477,0.030018504233354656
11110600,2023,1,1,142885.02539999998,4781212.3477,0.02988468509848444
11110600,2023,1,2,142453.1299,4781212.3477,0.029794353302155054
11110600,2023,1,3,141939.0079,4781212.3477,0.029686823671046466
11110600,2023,1,4,141690.9739,4781212.3477,0.029634946870360276
11110600,2023,1,5,143147.3581,4781212.3477,0.029939552500499376
11110600,2023,1,6,153115.6067,4781212.3477,0.03202443137118898
11110600,2023,1,7,185682.5271,4781212.3477,0.03883586705562712
11110600,2023,1,8,216600.24719999998,4781212.3477,0.045302369242017755
11110600,2023,1,9,235097.8244,4781212.3477,0.0491711740251599
11110600,2023,1,10,249082.4834,4781212.3477,0.05209609305887052
11110600,2023,1,11,261051.4609,4781212.3477,0.05459942832816842
11110600,2023,1,12,280494.386,4781212.3477,0.05866595449058683
11110600,2023,1,13,290104.8317,4781212.3477,0.060675998178486006
11110600,2023,1,14,294209.0232,4781212.3477,0.06153439793184026
11110600,2023,1,15,287759.4338,4781212.3477,0.060185453578196865
11110600,2023,1,16,272186.3538,4781212.3477,0.05692831315700402
11110600,2023,1,17,237862.2333,4781212.3477,0.04974935560317113
11110600,2023,1,18,197281.4752,4781212.3477,0.041261809945526084
11110600,2023,1,19,175737.7716,4781212.3477,0.036755901813174764
11110600,2023,1,20,160243.9906,4781212.3477,0.03351534693435762
11110600,2023,1,21,146724.7609,4781212.3477,0.030687773357437654
11110600,2023,1,22,137516.3376,4781212.3477,0.028761813448037334
11110600,2023,1,23,144821.262,4781212.3477,0.030289652805248483
11110600,2023,12,0,135947.0757,4618857.2694,0.029433054058771516
11110600,2023,12,1,134584.3339,4618857.2694,0.029138015325050913
11110600,2023,12,2,134067.4871,4618857.2694,0.02902611604567198
11110600,2023,12,3,133609.689,4618857.2694,0.028927001032304302
11110600,2023,12,4,133212.3246,4618857.2694,0.028840970142665737
11110600,2023,12,5,134380.8369,4618857.2694,0.02909395745789226
11110600,2023,12,6,145146.0003,4618857.2694,0.031424655890883335
11110600,2023,12,7,184853.7706,4618857.2694,0.04002153775667827
11110600,2023,12,8,223798.957,4618857.2694,0.04845331733514944
11110600,2023,12,9,245681.9418,4618857.2694,0.05319106598674236
11110600,2023,12,10,257891.5998,4618857.2694,0.05583450294265117
11110600,2023,12,11,266418.3404,4618857.2694,0.05768057440636358
11110600,2023,12,12,277793.3499,4618857.2694,0.06014330681755099
11110600,2023,12,13,283612.9682,4618857.2694,0.06140327610444693
11110600,2023,12,14,285012.0698,4618857.2694,0.06170618687185017
11110600,2023,12,15,277383.5458,4618857.2694,0.06005458268599687
11110600,2023,12,16,254474.4853,4618857.2694,0.05509468477969592
11110600,2023,12,17,220236.8671,4618857.2694,0.04768211145191098
11110600,2023,12,18,182320.6916,4618857.2694,0.03947311661000598
11110600,2023,12,19,162787.2683,4618857.2694,0.03524405687494787
11110600,2023,12,20,147987.056,4618857.2694,0.032039755153383184
11110600,2023,12,21,135473.5189,4618857.2694,0.029330527227484197
11110600,2023,12,22,126514.86929999999,4618857.2694,0.027390945838089206
11110600,2023,12,23,135668.2221,4618857.2694,0.029372681203812916
11110615,2023,1,0,794470.3082,44017655.8983,0.018048900878219712
11110615,2023,1,1,753527.35,44017655.8983,0.017118752342036955
11110615,2023,1,2,727022.6489,44017655.8983,0.016516614391728166
11110615,2023,1,3,709462.9798,44017655.8983,0.01611769107921533
11110615,2023,1,4,715532.3356,44017655.8983,0.01625557565475981
11110615,2023,1,5,737465.2161,44017655.8983,0.01675385026871641
11110615,2023,1,6,841512.8171,44017655.8983,0.019117619962413762
11110615,2023,1,7,1179219.6818,44017655.8983,0.02678969740061834
11110615,2023,1,8,1779134.6968,44017655.8983,0.04041866065995377
11110615,2023,1,9,2196410.6679,44017655.8983,0.049898401518124164
11110615,2023,1,10,2500587.7492,44017655.8983,0.05680874408617872
11110615,2023,1,11,2936697.7954,44017655.8983,0.06671636041194592
11110615,2023,1,12,3134866.7805,44017655.8983,0.07121839444932984
11110615,2023,1,13,3225217.1407,44017655.8983,0.0732709880815021
11110615,2023,1,14,3269557.2347,44017655.8983,0.07427831328079133
11110615,2023,1,15,3215186.702,44017655.8983,0.07304311500431747
11110615,2023,1,16,3062542.5852,44017655.8983,0.06957532205430954
11110615,2023,1,17,2834015.2881,44017655.8983,0.06438360313070311
11110615,2023,1,18,2388810.6404999997,44017655.8983,0.05426937422608771
11110615,2023,1,19,1994599.8379,44017655.8983,0.045313631477977755
11110615,2023,1,20,1701962.6939,44017655.8983,0.03866545501269483
11110615,2023,1,21,1380230.1449,44017655.8983,0.031356284580190595
11110615,2023,1,22,1079128.3809,44017655.8983,0.024515807552161744
11110615,2023,1,23,860494.2222,44017655.8983,0.019548842496022897
11110615,2023,12,0,857547.4278,47829591.32,0.01792922339776329
11110615,2023,12,1,818129.3882,47829591.32,0.01710508841119657
11110615,2023,12,2,792313.3584,47829591.32,0.01656533824633984
11110615,2023,12,3,774964.2358,47829591.32,0.016202610442877605
11110615,2023,12,4,785370.1377,47829591.32,0.016420172450262952
11110615,2023,12,5,812408.7715,47829591.32,0.01698548428032021
11110615,2023,12,6,921040.3202,47829591.32,0.019256704788419673
11110615,2023,12,7,1256285.0538,47829591.32,0.026265853818296856
11110615,2023,12,8,1838408.6472,47829591.32,0.03843663716255228
11110615,2023,12,9,2292708.0183,47829591.32,0.04793492804403916
11110615,2023,12,10,2641523.3437,47829591.32,0.055227805021939295
11110615,2023,12,11,3096052.4712,47829591.32,0.06473089954890295
11110615,2023,12,12,3286829.2488,47829591.32,0.06871957627255762
11110615,2023,12,13,3365332.4316,47829591.32,0.07036088619458436
11110615,2023,12,14,3411377.8469,47829591.32,0.07132358342927192
11110615,2023,12,15,3365491.9215,47829591.32,0.07036422073907028
11110615,2023,12,16,3270310.64,47829591.32,0.06837421248532634
11110615,2023,12,17,3104771.9277,47829591.32,0.06491320209967455
11110615,2023,12,18,2734949.3604,47829591.32,0.05718111497340722
11110615,2023,12,19,2377878.5056,47829591.32,0.04971563502792647
11110615,2023,12,20,2053730.3635,47829591.32,0.04293848863896167
11110615,2023,12,21,1670426.1686,47829591.32,0.03492453358892718
11110615,2023,12,22,1305851.268,47829591.32,0.027302162363531564
11110615,2023,12,23,995890.4636,47829591.32,0.020821638573850144
11110630,2023,1,0,267784.0964,11885203.6347,0.022530879960540047
11110630,2023,1,1,263800.7154,11885203.6347,0.022195725332783387
11110630,2023,1,2,262580.2339,11885203.6347,0.022093036179318935
11110630,2023,1,3,260392.7387,11885203.6347,0.021908984204507716
11110630,2023,1,4,264810.6997,11885203.6347,0.022280703624366988
11110630,2023,1,5,281659.8399,11885203.6347,0.02369836046205106
11110630,2023,1,6,309344.6279,11885203.6347,0.02602770952925354
11110630,2023,1,7,394656.8245,11885203.6347,0.033205726770028685
11110630,2023,1,8,523263.4229,11885203.6347,0.04402645835804461
11110630,2023,1,9,611573.3849,11885203.6347,0.05145670227428433
11110630,2023,1,10,689710.1766,11885203.6347,0.058030993645436964
11110630,2023,1,11,753876.2067,11885203.6347,0.06342980986030274
11110630,2023,1,12,795724.0751,11885203.6347,0.06695081544726812
11110630,2023,1,13,819076.9749,11885203.6347,0.06891568710767611
11110630,2023,1,14,810057.5501999999,11885203.6347,0.06815680867553323
11110630,2023,1,15,782001.8793,11885203.6347,0.06579625417749427
11110630,2023,1,16,732311.4768,11885203.6347,0.06161539165066939
11110630,2023,1,17,644865.2621,11885203.6347,0.05425782190363602
11110630,2023,1,18,551629.1471,11885203.6347,0.046413100192029134
11110630,2023,1,19,469464.3306,11885203.6347,0.03949989794279616
11110630,2023,1,20,418825.2999,11885203.6347,0.03523921951805681
11110630,2023,1,21,373254.6936,11885203.6347,0.03140498935249598
11110630,2023,1,22,329480.7772,11885203.6347,0.027721929495431535
11110630,2023,1,23,275059.2004,11885203.6347,0.023142994335994215
11110630,2023,12,0,278788.2123,12005817.4822,0.0232210936667441
11110630,2023,12,1,280368.0233,12005817.4822,0.023352680791264544
11110630,2023,12,2,281965.3116,12005817.4822,0.023485723651725163
11110630,2023,12,3,283817.0358,12005817.4822,0.02363995922983098
11110630,2023,12,4,290447.0722,12005817.4822,0.024192194544904674
11110630,2023,12,5,304990.5315,12005817.4822,0.025403562227410453
11110630,2023,12,6,332594.4665,12005817.4822,0.027702775508049275
11110630,2023,12,7,404127.2995,12005817.4822,0.03366095645708133
11110630,2023,12,8,521425.9107,12005817.4822,0.0434311042520073
11110630,2023,12,9,613917.4514,12005817.4822,0.05113499787167371
11110630,2023,12,10,690684.4389,12005817.4822,0.057529147009274355
11110630,2023,12,11,754820.7076,12005817.4822,0.06287124627032754
11110630,2023,12,12,797505.6761,12005817.4822,0.06642660337643759
11110630,2023,12,13,812696.0361,12005817.4822,0.06769185332901445
11110630,2023,12,14,807916.4045000001,12005817.4822,0.06729374369532343
11110630,2023,12,15,777718.1338,12005817.4822,0.06477844053127213
11110630,2023,12,16,723888.7443,12005817.4822,0.06029483168249459
11110630,2023,12,17,630977.1207,12005817.4822,0.052555948117276964
11110630,2023,12,18,535567.8063,12005817.4822,0.04460902450783053
11110630,2023,12,19,466777.6218,12005817.4822,0.03887928685339847
11110630,2023,12,20,420098.8635,12005817.4822,0.03499127519828155
11110630,2023,12,21,374836.5062,12005817.4822,0.031221239766116557
11110630,2023,12,22,339952.4781,12005817.4822,0.028315646027770994
11110630,2023,12,23,279935.6295,12005817.4822,0.02331666543448929
11110640,2023,1,0,415150.5169,15916903.0063,0.0260823677027925
11110640,2023,1,1,416865.9343,15916903.0063,0.026190141017696855
11110640,2023,1,2,416840.8126,15916903.0063,0.02618856271443082
11110640,2023,1,3,420455.0438,15916903.0063,0.02641563146006365
11110640,2023,1,4,422511.0746,15916903.0063,0.02654480425198091
11110640,2023,1,5,425713.7415,15916903.0063,0.026746015938621984
11110640,2023,1,6,461741.7522,15916903.0063,0.029009522268071873
11110640,2023,1,7,533618.8424,15916903.0063,0.03352529334310768
11110640,2023,1,8,693523.3704,15916903.0063,0.04357150195144743
11110640,2023,1,9,797596.477,15916903.0063,0.05011002936213827
11110640,2023,1,10,856784.2941,15916903.0063,0.05382858045694442
11110640,2023,1,11,885384.7351,15916903.0063,0.05562544012170959
11110640,2023,1,12,917014.6339,15916903.0063,0.05761262938757875
11110640,2023,1,13,982494.0657,15916903.0063,0.061726459306255956
11110640,2023,1,14,1019282.0721,15916903.0063,0.06403771334766332
11110640,2023,1,15,985085.6375,15916903.0063,0.06188927815355145
11110640,2023,1,16,915799.0485,15916903.0063,0.05753625866398266
11110640,2023,1,17,839060.5635,15916903.0063,0.052715064178495974
11110640,2023,1,18,731206.5501,15916903.0063,0.04593899641221564
11110640,2023,1,19,677905.4343,15916903.0063,0.04259028493367593
11110640,2023,1,20,622076.3857,15916903.0063,0.039082752810253266
11110640,2023,1,21,558656.3744,15916903.0063,0.03509830864577617
11110640,2023,1,22,490910.6765,15916903.0063,0.030842097630782495
11110640,2023,1,23,431224.9692,15916903.0063,0.02709226594076239
11110640,2023,12,0,504207.7731,20359129.3328,0.024765684468032997
11110640,2023,12,1,509987.5559,20359129.3328,0.02504957592063497
11110640,2023,12,2,513886.7008,20359129.3328,0.02524109417449852
11110640,2023,12,3,519075.7687,20359129.3328,0.025495970884360567
11110640,2023,12,4,530056.5312,20359129.3328,0.026035324130783986
11110640,2023,12,5,540330.4324,20359129.3328,0.02653995775396394
11110640,2023,12,6,585238.9423,20359129.3328,0.028745774572841803
11110640,2023,12,7,691202.4274,20359129.3328,0.03395049051957364
11110640,2023,12,8,874614.6681,20359129.3328,0.04295933552968465
11110640,2023,12,9,1034325.9069,20359129.3328,0.05080403439618744
11110640,2023,12,10,1134198.4734,20359129.3328,0.055709576517730834
11110640,2023,12,11,1169038.8886,20359129.3328,0.05742086851998113
11110640,2023,12,12,1193040.0507,20359129.3328,0.05859975793650114
11110640,2023,12,13,1256980.0011,20359129.3328,0.06174036131667557
11110640,2023,12,14,1292817.9879,20359129.3328,0.06350065205476045
11110640,2023,12,15,1251331.5355,20359129.3328,0.061462919904144236
11110640,2023,12,16,1179267.6877000001,20359129.3328,0.05792328681758096
