연도,자치구명,행정동명,행정동코드,월,전력사용량,시간대구분,시간대비율,추정전력
2023,서대문구,천연동,11410520,12,3557.879,21,0.04296467412357073,152.8631118060957
2023,서대문구,천연동,11410520,12,3557.879,22,0.04388295112082255,156.13023025080102
2023,서대문구,천연동,11410520,12,3557.879,23,0.04117190237661845,146.48464685582087
2023,서대문구,북아현동,11410555,1,4307.717,0,0.03870435464310138,166.72740647011673
2023,서대문구,북아현동,11410555,1,4307.717,1,0.04021598632261339,173.23908795368916
2023,서대문구,북아현동,11410555,1,4307.717,2,0.04090504361278337,176.2073517565283
2023,서대문구,북아현동,11410555,1,4307.717,3,0.041894796649374955,180.4709277380555
2023,서대문구,북아현동,11410555,1,4307.717,4,0.04219870637912705,181.78008484737404
2023,서대문구,북아현동,11410555,1,4307.717,5,0.041707605079406025,179.66455942984368
2023,서대문구,북아현동,11410555,1,4307.717,6,0.04091101874380505,176.23309093000765
2023,서대문구,북아현동,11410555,1,4307.717,7,0.0413702561128051,178.21135555148444
2023,서대문구,북아현동,11410555,1,4307.717,8,0.04685409024037878,201.83416104801375
2023,서대문구,북아현동,11410555,1,4307.717,9,0.04859506109225748,209.3337707831561
2023,서대문구,북아현동,11410555,1,4307.717,10,0.04879893541045661,210.21200364952588
2023,서대문구,북아현동,11410555,1,4307.717,11,0.045782000428120286,197.215901538221
2023,서대문구,북아현동,11410555,1,4307.717,12,0.04560276530963273,196.44380737131516
2023,서대문구,북아현동,11410555,1,4307.717,13,0.04663840842073299,200.90506480693463
2023,서대문구,북아현동,11410555,1,4307.717,14,0.045940956696412946,197.90064015740188
2023,서대문구,북아현동,11410555,1,4307.717,15,0.04504594973761973,194.04520346589004
2023,서대문구,북아현동,11410555,1,4307.717,16,0.04361895086376019,187.89809615798444
2023,서대문구,북아현동,11410555,1,4307.717,17,0.04107943571677039,176.95858358753898
2023,서대문구,북아현동,11410555,1,4307.717,18,0.0347205906228617,149.56647847614192
2023,서대문구,북아현동,11410555,1,4307.717,19,0.03389079434421638,145.99195094008473
2023,서대문구,북아현동,11410555,1,4307.717,20,0.03476907739974484,149.77534578919662
2023,서대문구,북아현동,11410555,1,4307.717,21,0.035191821681619,151.59640851887875
2023,서대문구,북아현동,11410555,1,4307.717,22,0.036071546623630546,155.3860146069059
2023,서대문구,북아현동,11410555,1,4307.717,23,0.03949184786876905,170.1197044257102
2023,서대문구,북아현동,11410555,12,3578.754,0,0.03751575733086485,134.2596666108619
2023,서대문구,북아현동,11410555,12,3578.754,1,0.038340061907811314,137.20964991282736
2023,서대문구,북아현동,11410555,12,3578.754,2,0.03891376637388888,139.26279706562033
2023,서대문구,북아현동,11410555,12,3578.754,3,0.03913686926391919,140.06122742572785
2023,서대문구,북아현동,11410555,12,3578.754,4,0.04050765214247922,144.96692213550608
2023,서대문구,북아현동,11410555,12,3578.754,5,0.040397121667064946,144.57136075449534
2023,서대문구,북아현동,11410555,12,3578.754,6,0.039738070543066675,142.21277890828202
2023,서대문구,북아현동,11410555,12,3578.754,7,0.0408374817540425,146.1473011772066
2023,서대문구,북아현동,11410555,12,3578.754,8,0.04675927736698896,167.33995091422122
2023,서대문구,북아현동,11410555,12,3578.754,9,0.04922520294047233,176.1648919240271
2023,서대문구,북아현동,11410555,12,3578.754,10,0.05010023089605769,179.29640172019003
2023,서대문구,북아현동,11410555,12,3578.754,11,0.04786215794586204,171.28688919738553
2023,서대문구,북아현동,11410555,12,3578.754,12,0.04794762980444457,171.59277195317523
2023,서대문구,북아현동,11410555,12,3578.754,13,0.048653647892005096,174.1194370081048
2023,서대문구,북아현동,11410555,12,3578.754,14,0.04754179726521434,170.1403971300749
2023,서대문구,북아현동,11410555,12,3578.754,15,0.0462368537338111,165.47032524729138
2023,서대문구,북아현동,11410555,12,3578.754,16,0.04455035499212142,159.4347611294745
2023,서대문구,북아현동,11410555,12,3578.754,17,0.040970243209023906,146.62242176526715
2023,서대문구,북아현동,11410555,12,3578.754,18,0.03494276267014547,125.05155167683378
2023,서대문구,북아현동,11410555,12,3578.754,19,0.034301630528976036,122.7570974620951
2023,서대문구,북아현동,11410555,12,3578.754,20,0.035279024004225605,126.2549482712184
2023,서대문구,북아현동,11410555,12,3578.754,21,0.03570145946862009,127.76674087916203
2023,서대문구,북아현동,11410555,12,3578.754,22,0.03619536507289762,129.53430753609265
2023,서대문구,북아현동,11410555,12,3578.754,23,0.03834558122599615,137.2294021948586
2023,서대문구,충현동,11410565,1,10726.634,0,0.030182900738709544,323.7609292824669
2023,서대문구,충현동,11410565,1,10726.634,1,0.030292322496831586,324.9346564334786
2023,서대문구,충현동,11410565,1,10726.634,2,0.030232841244954598,324.2966228147323
2023,서대문구,충현동,11410565,1,10726.634,3,0.030095014932579232,322.8182104063121
2023,서대문구,충현동,11410565,1,10726.634,4,0.03005689885238326,322.4093531645353
2023,서대문구,충현동,11410565,1,10726.634,5,0.03069289611302502,329.23146300444205
2023,서대문구,충현동,11410565,1,10726.634,6,0.032297732303133375,346.44595344568876
2023,서대문구,충현동,11410565,1,10726.634,7,0.03715068287902509,398.50177809336844
2023,서대문구,충현동,11410565,1,10726.634,8,0.046970916290671974,503.8398276946759
2023,서대문구,충현동,11410565,1,10726.634,9,0.05022482799894818,538.7433476576696
2023,서대문구,충현동,11410565,1,10726.634,10,0.05146886773512267,552.0877065890699
2023,서대문구,충현동,11410565,1,10726.634,11,0.051508500708285575,552.5128349865201
2023,서대문구,충현동,11410565,1,10726.634,12,0.053178655469041866,570.4279738285104
2023,서대문구,충현동,11410565,1,10726.634,13,0.05476830852743296,587.4796003728524
2023,서대문구,충현동,11410565,1,10726.634,14,0.055425892456291155,594.5332625019962
2023,서대문구,충현동,11410565,1,10726.634,15,0.05519638415978475,592.0714110054085
2023,서대문구,충현동,11410565,1,10726.634,16,0.054740603571124105,587.1824194465412
2023,서대문구,충현동,11410565,1,10726.634,17,0.052833805554790086,566.7288950134002
2023,서대문구,충현동,11410565,1,10726.634,18,0.045610265341391815,489.24462295999507
2023,서대문구,충현동,11410565,1,10726.634,19,0.04103141910364321,440.1290152253888
2023,서대문구,충현동,11410565,1,10726.634,20,0.037508175602077545,402.3364716912155
2023,서대문구,충현동,11410565,1,10726.634,21,0.0349029680947941,374.3913642665336
2023,서대문구,충현동,11410565,1,10726.634,22,0.033227687756099133,356.4212452259567
2023,서대문구,충현동,11410565,1,10726.634,23,0.03040143206985912,326.1050348892412
2023,서대문구,충현동,11410565,12,9615.489,0,0.0287607249094129,276.54843399848573
2023,서대문구,충현동,11410565,12,9615.489,1,0.029012108536820354,278.9656105026022
2023,서대문구,충현동,11410565,12,9615.489,2,0.029124689858853404,280.0481349662164
2023,서대문구,충현동,11410565,12,9615.489,3,0.029193586045021105,280.7106054864539
2023,서대문구,충현동,11410565,12,9615.489,4,0.029554431999086833,284.18031578846745
2023,서대문구,충현동,11410565,12,9615.489,5,0.030284052574205227,291.19597440269206
2023,서대문구,충현동,11410565,12,9615.489,6,0.03178600716501553,305.63800224912796
2023,서대문구,충현동,11410565,12,9615.489,7,0.03694708976991659,355.2643352646455
2023,서대문구,충현동,11410565,12,9615.489,8,0.04642718752462504,446.4201109439693
2023,서대문구,충현동,11410565,12,9615.489,9,0.05043607235117312,484.9674988959092
2023,서대문구,충현동,11410565,12,9615.489,10,0.052094992884669636,500.91883103761916
2023,서대문구,충현동,11410565,12,9615.489,11,0.05269722686688195,506.7096052690078
2023,서대문구,충현동,11410565,12,9615.489,12,0.054515852105199325,524.196576243171
2023,서대문구,충현동,11410565,12,9615.489,13,0.056309535400556325,541.4437182391599
2023,서대문구,충현동,11410565,12,9615.489,14,0.05726774760433773,550.6573971442858
2023,서대문구,충현동,11410565,12,9615.489,15,0.05670364098852988,545.2332361851581
2023,서대문구,충현동,11410565,12,9615.489,16,0.05553281855365933,533.9752059417071
2023,서대문구,충현동,11410565,12,9615.489,17,0.05322731136383152,511.80662691849693
2023,서대문구,충현동,11410565,12,9615.489,18,0.04609826178290424,443.2573290926361
2023,서대문구,충현동,11410565,12,9615.489,19,0.04163164191154938,400.308594852442
2023,서대문구,충현동,11410565,12,9615.489,20,0.03729707085264038,358.62957451578416
2023,서대문구,충현동,11410565,12,9615.489,21,0.034316308782169,329.9680896155494
2023,서대문구,충현동,11410565,12,9615.489,22,0.032205134023083046,309.6681119424808
2023,서대문구,충현동,11410565,12,9615.489,23,0.0285765061458582,274.77708050393187
2023,서대문구,신촌동,11410585,1,38308.07,0,0.03172515034458967,1215.3292801610653
2023,서대문구,신촌동,11410585,1,38308.07,1,0.031115344889385145,1191.9688100967085
2023,서대문구,신촌동,11410585,1,38308.07,2,0.030679932328873998,1175.288995249768
2023,서대문구,신촌동,11410585,1,38308.07,3,0.03061159142031652,1172.6709869408846
2023,서대문구,신촌동,11410585,1,38308.07,4,0.030558332435281995,1170.6307380140531
2023,서대문구,신촌동,11410585,1,38308.07,5,0.03137946701835004,1202.0868191016446
2023,서대문구,신촌동,11410585,1,38308.07,6,0.03281160401149166,1256.9492232845034
2023,서대문구,신촌동,11410585,1,38308.07,7,0.036467663518175805,1397.005806790725
2023,서대문구,신촌동,11410585,1,38308.07,8,0.041290221863494334,1581.7487094622713
2023,서대문구,신촌동,11410585,1,38308.07,9,0.046099765687949115,1765.993050957553
2023,서대문구,신촌동,11410585,1,38308.07,10,0.049436222325667425,1893.8062653872305
2023,서대문구,신촌동,11410585,1,38308.07,11,0.050845067281177804,1947.776396562069
2023,서대문구,신촌동,11410585,1,38308.07,12,0.052136953526691794,1997.2660652872562
2023,서대문구,신촌동,11410585,1,38308.07,13,0.05436371933341783,2082.5691656849235
2023,서대문구,신촌동,11410585,1,38308.07,14,0.05490415455472319,2103.272195973155
2023,서대문구,신촌동,11410585,1,38308.07,15,0.053616321477851454,2053.937796316037
2023,서대문구,신촌동,11410585,1,38308.07,16,0.05134761447015112,1967.028009455562
2023,서대문구,신촌동,11410585,1,38308.07,17,0.048058071296876725,1841.0119593057443
2023,서대문구,신촌동,11410585,1,38308.07,18,0.04645984949878489,1779.7871667889165
2023,서대문구,신촌동,11410585,1,38308.07,19,0.04498557030509686,1723.3103762375717
2023,서대문구,신촌동,11410585,1,38308.07,20,0.042650132015349215,1633.8442427532389
2023,서대문구,신촌동,11410585,1,38308.07,21,0.039752527060448684,1522.8425893085623
2023,서대문구,신촌동,11410585,1,38308.07,22,0.03606601814874231,1381.6195478632908
2023,서대문구,신촌동,11410585,1,38308.07,23,0.03263870518711249,1250.3258030172683
2023,서대문구,신촌동,11410585,12,36484.031,0,0.031813829657123045,1160.6967474391965
2023,서대문구,신촌동,11410585,12,36484.031,1,0.0312451824561513,1139.9502053308802
2023,서대문구,신촌동,11410585,12,36484.031,2,0.030886002793153813,1126.8458833715104
2023,서대문구,신촌동,11410585,12,36484.031,3,0.030841456746523496,1125.2206640253225
2023,서대문구,신촌동,11410585,12,36484.031,4,0.03071366170082456,1120.558185616396
2023,서대문구,신촌동,11410585,12,36484.031,5,0.0313779651682072,1144.7946539137918
2023,서대문구,신촌동,11410585,12,36484.031,6,0.0327545067131952,1195.016438313922
2023,서대문구,신촌동,11410585,12,36484.031,7,0.03641304217611331,1328.4945595576255
2023,서대문구,신촌동,11410585,12,36484.031,8,0.04125699232677069,1505.2213870166643
2023,서대문구,신촌동,11410585,12,36484.031,9,0.04588336842451169,1674.0102359843058
2023,서대문구,신촌동,11410585,12,36484.031,10,0.04940763171515957,1802.5895671324652
2023,서대문구,신촌동,11410585,12,36484.031,11,0.05108624197946285,1863.832036052224
2023,서대문구,신촌동,11410585,12,36484.031,12,0.05229669178309325,1907.9941242118196
2023,서대문구,신촌동,11410585,12,36484.031,13,0.05421994999342515,1978.1623363785732
2023,서대문구,신촌동,11410585,12,36484.031,14,0.0546093302773747,1992.368498728977
2023,서대문구,신촌동,11410585,12,36484.031,15,0.05331367627287831,1945.0978178636567
2023,서대문구,신촌동,11410585,12,36484.031,16,0.05090827420920809,1857.3390544052486
2023,서대문구,신촌동,11410585,12,36484.031,17,0.047990392026264574,1750.8829503883896
2023,서대문구,신촌동,11410585,12,36484.031,18,0.04652605080216998,1697.4578797739446
2023,서대문구,신촌동,11410585,12,36484.031,19,0.04512125286016428,1646.2051881090724
