연도,자치구명,행정동명,행정동코드,월,전력사용량
2018,금천구,독산제3동,11545630,3,6235.665
2018,금천구,독산제3동,11545630,4,6098.887
2018,금천구,독산제3동,11545630,5,5512.564
2018,금천구,독산제3동,11545630,6,5855.085
2018,금천구,독산제3동,11545630,7,6739.545
2018,금천구,독산제3동,11545630,8,9548.948
2018,금천구,독산제3동,11545630,9,7645.118
2018,금천구,독산제3동,11545630,10,5418.374
2018,금천구,독산제3동,11545630,11,5752.651
2018,금천구,독산제3동,11545630,12,6486.415
2019,금천구,독산제3동,11545630,1,7422.857
2019,금천구,독산제3동,11545630,2,7231.281
2019,금천구,독산제3동,11545630,3,6035.198
2019,금천구,독산제3동,11545630,4,6157.399
2019,금천구,독산제3동,11545630,5,5458.752
2019,금천구,독산제3동,11545630,6,5736.969
2019,금천구,독산제3동,11545630,7,6404.939
2019,금천구,독산제3동,11545630,8,8244.702
2019,금천구,독산제3동,11545630,9,7401.472
2019,금천구,독산제3동,11545630,10,5760.98
2019,금천구,독산제3동,11545630,11,5714.653
2019,금천구,독산제3동,11545630,12,6566.19
2020,금천구,독산제3동,11545630,1,7136.691
2020,금천구,독산제3동,11545630,2,7003.216
2020,금천구,독산제3동,11545630,3,6231.371
2020,금천구,독산제3동,11545630,4,5878.861
2020,금천구,독산제3동,11545630,5,5282.998
2020,금천구,독산제3동,11545630,6,5837.888
2020,금천구,독산제3동,11545630,7,6401.243
2020,금천구,독산제3동,11545630,8,7219.828
2020,금천구,독산제3동,11545630,9,6566.987
2020,금천구,독산제3동,11545630,10,5398.265
2020,금천구,독산제3동,11545630,11,5737.244
2020,금천구,독산제3동,11545630,12,6411.729
2021,금천구,독산제3동,11545630,1,7597.942
2021,금천구,독산제3동,11545630,2,7294.476
2021,금천구,독산제3동,11545630,3,6041.992
2021,금천구,독산제3동,11545630,4,5959.687
2021,금천구,독산제3동,11545630,5,5529.222
2021,금천구,독산제3동,11545630,6,5921.746
2021,금천구,독산제3동,11545630,7,7146.236
2021,금천구,독산제3동,11545630,8,9175.893
2021,금천구,독산제3동,11545630,9,7149.524
2021,금천구,독산제3동,11545630,10,5911.709
2021,금천구,독산제3동,11545630,11,5983.386
2021,금천구,독산제3동,11545630,12,6613.982
2022,금천구,독산제3동,11545630,1,7878.581
2022,금천구,독산제3동,11545630,2,7650.448
2022,금천구,독산제3동,11545630,3,6552.985
2022,금천구,독산제3동,11545630,4,6270.156
2022,금천구,독산제3동,11545630,5,5632.86
2022,금천구,독산제3동,11545630,6,6070.014
2022,금천구,독산제3동,11545630,7,7663.2
2022,금천구,독산제3동,11545630,8,8798.213
2022,금천구,독산제3동,11545630,9,7369.758
2022,금천구,독산제3동,11545630,10,6004.813
2022,금천구,독산제3동,11545630,11,5897.754
2022,금천구,독산제3동,11545630,12,6679.615
2023,금천구,독산제3동,11545630,1,7981.04
2023,금천구,독산제3동,11545630,2,7487.35
2023,금천구,독산제3동,11545630,3,6010.082
2023,금천구,독산제3동,11545630,4,5904.802
2023,금천구,독산제3동,11545630,5,5494.856
2023,금천구,독산제3동,11545630,6,5993.432
2023,금천구,독산제3동,11545630,7,7198.212
2023,금천구,독산제3동,11545630,8,8780.801
2023,금천구,독산제3동,11545630,9,8061.018
2023,금천구,독산제3동,11545630,10,5786.659
2023,금천구,독산제3동,11545630,11,5707.839
2023,금천구,독산제3동,11545630,12,6525.066
2024,금천구,독산제3동,11545630,1,7518.508
2024,금천구,독산제3동,11545630,2,7101.05
2024,금천구,독산제3동,11545630,3,6217.168
2024,금천구,독산제3동,11545630,4,5890.85
2024,금천구,독산제3동,11545630,5,5321.519
2024,금천구,독산제3동,11545630,6,5882.809
2024,금천구,독산제3동,11545630,7,7129.968
2024,금천구,독산제3동,11545630,8,9190.383
2024,금천구,독산제3동,11545630,9,9076.034
2024,금천구,독산제3동,11545630,10,6317.411
2024,금천구,독산제3동,11545630,11,5571.24
2024,금천구,독산제3동,11545630,12,6372.439
2025,금천구,독산제3동,11545630,1,7469.242
2025,금천구,독산제3동,11545630,2,7531.519
2025,금천구,독산제3동,11545630,3,6420.569
2025,금천구,독산제3동,11545630,4,6119.091
2025,금천구,독산제3동,11545630,5,5490.194
2025,금천구,독산제3동,11545630,6,0.0
2025,금천구,독산제3동,11545630,7,0.0
2025,금천구,독산제3동,11545630,8,0.0
2025,금천구,독산제3동,11545630,9,0.0
2025,금천구,독산제3동,11545630,10,0.0
2025,금천구,독산제3동,11545630,11,0.0
2025,금천구,독산제3동,11545630,12,0.0
2018,금천구,독산제4동,11545640,1,4399.492
2018,금천구,독산제4동,11545640,2,4475.869
2018,금천구,독산제4동,11545640,3,3618.872
2018,금천구,독산제4동,11545640,4,3487.805
2018,금천구,독산제4동,11545640,5,3325.577
2018,금천구,독산제4동,11545640,6,3550.152
2018,금천구,독산제4동,11545640,7,3963.526
2018,금천구,독산제4동,11545640,8,5523.147
2018,금천구,독산제4동,11545640,9,4435.985
2018,금천구,독산제4동,11545640,10,3192.219
2018,금천구,독산제4동,11545640,11,3263.099
2018,금천구,독산제4동,11545640,12,3574.967
2019,금천구,독산제4동,11545640,1,4191.24
2019,금천구,독산제4동,11545640,2,4063.06
2019,금천구,독산제4동,11545640,3,3480.31
2019,금천구,독산제4동,11545640,4,3502.817
2019,금천구,독산제4동,11545640,5,3278.107
2019,금천구,독산제4동,11545640,6,3432.441
2019,금천구,독산제4동,11545640,7,3759.204
2019,금천구,독산제4동,11545640,8,4816.366
2019,금천구,독산제4동,11545640,9,4405.621
2019,금천구,독산제4동,11545640,10,3391.068
2019,금천구,독산제4동,11545640,11,3233.534
2019,금천구,독산제4동,11545640,12,3606.761
2020,금천구,독산제4동,11545640,1,3962.61
2020,금천구,독산제4동,11545640,2,3874.839
2020,금천구,독산제4동,11545640,3,3397.804
2020,금천구,독산제4동,11545640,4,3232.259
2020,금천구,독산제4동,11545640,5,3068.46
2020,금천구,독산제4동,11545640,6,3284.546
2020,금천구,독산제4동,11545640,7,3653.168
2020,금천구,독산제4동,11545640,8,4106.494
2020,금천구,독산제4동,11545640,9,3803.643
2020,금천구,독산제4동,11545640,10,3113.057
2020,금천구,독산제4동,11545640,11,3156.966
2020,금천구,독산제4동,11545640,12,3418.6
2021,금천구,독산제4동,11545640,1,3981.266
2021,금천구,독산제4동,11545640,2,3927.666
2021,금천구,독산제4동,11545640,3,3286.897
2021,금천구,독산제4동,11545640,4,3281.32
2021,금천구,독산제4동,11545640,5,3097.136
2021,금천구,독산제4동,11545640,6,3358.447
2021,금천구,독산제4동,11545640,7,3991.753
2021,금천구,독산제4동,11545640,8,5260.238
2021,금천구,독산제4동,11545640,9,4116.594
2021,금천구,독산제4동,11545640,10,3404.69
2021,금천구,독산제4동,11545640,11,3276.211
2021,금천구,독산제4동,11545640,12,3530.062
2022,금천구,독산제4동,11545640,1,3944.349
2022,금천구,독산제4동,11545640,2,3924.53
2022,금천구,독산제4동,11545640,3,3379.583
2022,금천구,독산제4동,11545640,4,3248.323
2022,금천구,독산제4동,11545640,5,2911.784
2022,금천구,독산제4동,11545640,6,3118.819
2022,금천구,독산제4동,11545640,7,3876.834
2022,금천구,독산제4동,11545640,8,4687.344
2022,금천구,독산제4동,11545640,9,3941.619
2022,금천구,독산제4동,11545640,10,3167.4
2022,금천구,독산제4동,11545640,11,3027.563
2022,금천구,독산제4동,11545640,12,3271.329
2023,금천구,독산제4동,11545640,1,3984.659
2023,금천구,독산제4동,11545640,2,3826.692
2023,금천구,독산제4동,11545640,3,3099.169
2023,금천구,독산제4동,11545640,4,3053.017
2023,금천구,독산제4동,11545640,5,2835.687
2023,금천구,독산제4동,11545640,6,3058.81
2023,금천구,독산제4동,11545640,7,3657.369
2023,금천구,독산제4동,11545640,8,4590.135
2023,금천구,독산제4동,11545640,9,4261.377
2023,금천구,독산제4동,11545640,10,3139.099
2023,금천구,독산제4동,11545640,11,2913.669
2023,금천구,독산제4동,11545640,12,3289.403
2024,금천구,독산제4동,11545640,1,3744.969
2024,금천구,독산제4동,11545640,2,3702.583
2024,금천구,독산제4동,11545640,3,3153.086
2024,금천구,독산제4동,11545640,4,3046.205
2024,금천구,독산제4동,11545640,5,2747.762
2024,금천구,독산제4동,11545640,6,2955.353
2024,금천구,독산제4동,11545640,7,3600.414
2024,금천구,독산제4동,11545640,8,4792.482
2024,금천구,독산제4동,11545640,9,4806.625
2024,금천구,독산제4동,11545640,10,3472.386
2024,금천구,독산제4동,11545640,11,2900.388
2024,금천구,독산제4동,11545640,12,3142.465
2025,금천구,독산제4동,11545640,1,3702.623
2025,금천구,독산제4동,11545640,2,3746.282
2025,금천구,독산제4동,11545640,3,3209.332
2025,금천구,독산제4동,11545640,4,3030.201
2025,금천구,독산제4동,11545640,5,2749.016
2025,금천구,독산제4동,11545640,6,0.0
2025,금천구,독산제4동,11545640,7,0.0
2025,금천구,독산제4동,11545640,8,0.0
2025,금천구,독산제4동,11545640,9,0.0
2025,금천구,독산제4동,11545640,10,0.0
2025,금천구,독산제4동,11545640,11,0.0
2025,금천구,독산제4동,11545640,12,0.0
2018,금천구,시흥제1동,11545670,1,11134.651
2018,금천구,시흥제1동,11545670,2,11430.252
2018,금천구,시흥제1동,11545670,3,8800.965
2018,금천구,시흥제1동,11545670,4,8447.28
2018,금천구,시흥제1동,11545670,5,7889.656
2018,금천구,시흥제1동,11545670,6,8704.378
2018,금천구,시흥제1동,11545670,7,10142.288
2018,금천구,시흥제1동,11545670,8,13609.671
2018,금천구,시흥제1동,11545670,9,10230.256
2018,금천구,시흥제1동,11545670,10,7968.031
2018,금천구,시흥제1동,11545670,11,8674.667
2018,금천구,시흥제1동,11545670,12,10078.467
2019,금천구,시흥제1동,11545670,1,11504.234
2019,금천구,시흥제1동,11545670,2,10790.851
2019,금천구,시흥제1동,11545670,3,8851.787
2019,금천구,시흥제1동,11545670,4,8983.832
2019,금천구,시흥제1동,11545670,5,8250.777
2019,금천구,시흥제1동,11545670,6,8946.015
2019,금천구,시흥제1동,11545670,7,10374.579
2019,금천구,시흥제1동,11545670,8,12542.185
2019,금천구,시흥제1동,11545670,9,10591.436
2019,금천구,시흥제1동,11545670,10,8756.795
2019,금천구,시흥제1동,11545670,11,8872.753
2019,금천구,시흥제1동,11545670,12,10188.081
2020,금천구,시흥제1동,11545670,1,11010.832
2020,금천구,시흥제1동,11545670,2,10695.304
2020,금천구,시흥제1동,11545670,3,9414.356
2020,금천구,시흥제1동,11545670,4,8886.029
2020,금천구,시흥제1동,11545670,5,8439.97
2020,금천구,시흥제1동,11545670,6,9514.481
2020,금천구,시흥제1동,11545670,7,10157.558
2020,금천구,시흥제1동,11545670,8,11570.527
2020,금천구,시흥제1동,11545670,9,9319.237
2020,금천구,시흥제1동,11545670,10,8354.891
2020,금천구,시흥제1동,11545670,11,8962.648
2020,금천구,시흥제1동,11545670,12,10304.765
2021,금천구,시흥제1동,11545670,1,11664.975
2021,금천구,시흥제1동,11545670,2,10825.865
2021,금천구,시흥제1동,11545670,3,9002.564
2021,금천구,시흥제1동,11545670,4,8776.206
2021,금천구,시흥제1동,11545670,5,8434.439
2021,금천구,시흥제1동,11545670,6,9382.724
2021,금천구,시흥제1동,11545670,7,11598.655
2021,금천구,시흥제1동,11545670,8,13401.088
2021,금천구,시흥제1동,11545670,9,10456.89
2021,금천구,시흥제1동,11545670,10,9056.825
2021,금천구,시흥제1동,11545670,11,9209.39
2021,금천구,시흥제1동,11545670,12,10485.348
2022,금천구,시흥제1동,11545670,1,12167.51
2022,금천구,시흥제1동,11545670,2,11573.407
2022,금천구,시흥제1동,11545670,3,9699.776
2022,금천구,시흥제1동,11545670,4,9113.936
2022,금천구,시흥제1동,11545670,5,8539.828
2022,금천구,시흥제1동,11545670,6,9575.89
2022,금천구,시흥제1동,11545670,7,12031.421
2022,금천구,시흥제1동,11545670,8,13157.988
2022,금천구,시흥제1동,11545670,9,10630.435
2022,금천구,시흥제1동,11545670,10,8810.856
2022,금천구,시흥제1동,11545670,11,8794.928
2022,금천구,시흥제1동,11545670,12,10822.884
2023,금천구,시흥제1동,11545670,1,11965.504
2023,금천구,시흥제1동,11545670,2,11219.601
2023,금천구,시흥제1동,11545670,3,8977.377
2023,금천구,시흥제1동,11545670,4,8694.529
2023,금천구,시흥제1동,11545670,5,8502.515
2023,금천구,시흥제1동,11545670,6,9539.23
2023,금천구,시흥제1동,11545670,7,11393.32
2023,금천구,시흥제1동,11545670,8,13524.682
2023,금천구,시흥제1동,11545670,9,11687.714
2023,금천구,시흥제1동,11545670,10,8678.063
2023,금천구,시흥제1동,11545670,11,8993.567
2023,금천구,시흥제1동,11545670,12,10533.75
2024,금천구,시흥제1동,11545670,1,11579.209
2024,금천구,시흥제1동,11545670,2,10854.856
2024,금천구,시흥제1동,11545670,3,9422.014
2024,금천구,시흥제1동,11545670,4,8709.033
2024,금천구,시흥제1동,11545670,5,8306.403
2024,금천구,시흥제1동,11545670,6,9552.633
2024,금천구,시흥제1동,11545670,7,11475.619
2024,금천구,시흥제1동,11545670,8,14477.792
2024,금천구,시흥제1동,11545670,9,13206.178
2024,금천구,시흥제1동,11545670,10,9508.052
2024,금천구,시흥제1동,11545670,11,8804.068
2024,금천구,시흥제1동,11545670,12,10470.126
2025,금천구,시흥제1동,11545670,1,11772.147
2025,금천구,시흥제1동,11545670,2,11573.057
2025,금천구,시흥제1동,11545670,3,9572.124
2025,금천구,시흥제1동,11545670,4,9071.546
2025,금천구,시흥제1동,11545670,5,8455.427
2025,금천구,시흥제1동,11545670,6,0.0
2025,금천구,시흥제1동,11545670,7,0.0
2025,금천구,시흥제1동,11545670,8,0.0
2025,금천구,시흥제1동,11545670,9,0.0
2025,금천구,시흥제1동,11545670,10,0.0
2025,금천구,시흥제1동,11545670,11,0.0
2025,금천구,시흥제1동,11545670,12,0.0
2018,금천구,시흥제2동,11545680,1,3496.649
2018,금천구,시흥제2동,11545680,2,3575.408
2018,금천구,시흥제2동,11545680,3,2918.887
2018,금천구,시흥제2동,11545680,4,2862.45
2018,금천구,시흥제2동,11545680,5,2715.789
2018,금천구,시흥제2동,11545680,6,2628.137
2018,금천구,시흥제2동,11545680,7,3035.917
2018,금천구,시흥제2동,11545680,8,4017.902
2018,금천구,시흥제2동,11545680,9,2818.491
2018,금천구,시흥제2동,11545680,10,2439.489
2018,금천구,시흥제2동,11545680,11,2634.227
2018,금천구,시흥제2동,11545680,12,3027.885
2019,금천구,시흥제2동,11545680,1,3447.318
2019,금천구,시흥제2동,11545680,2,3434.556
2019,금천구,시흥제2동,11545680,3,2907.04
2019,금천구,시흥제2동,11545680,4,2914.678
2019,금천구,시흥제2동,11545680,5,2618.043
2019,금천구,시흥제2동,11545680,6,2701.388
2019,금천구,시흥제2동,11545680,7,2959.438
2019,금천구,시흥제2동,11545680,8,3594.141
2019,금천구,시흥제2동,11545680,9,3005.662
2019,금천구,시흥제2동,11545680,10,2665.785
2019,금천구,시흥제2동,11545680,11,2890.608
2019,금천구,시흥제2동,11545680,12,3292.979
2020,금천구,시흥제2동,11545680,1,3406.271
2020,금천구,시흥제2동,11545680,2,3287.701
2020,금천구,시흥제2동,11545680,3,2941.509
2020,금천구,시흥제2동,11545680,4,2796.616
2020,금천구,시흥제2동,11545680,5,2615.623
2020,금천구,시흥제2동,11545680,6,2726.693
2020,금천구,시흥제2동,11545680,7,2836.796
2020,금천구,시흥제2동,11545680,8,3363.503
2020,금천구,시흥제2동,11545680,9,2629.856
2020,금천구,시흥제2동,11545680,10,2629.785
2020,금천구,시흥제2동,11545680,11,2912.42
2020,금천구,시흥제2동,11545680,12,3365.65
2021,금천구,시흥제2동,11545680,1,3684.164
2021,금천구,시흥제2동,11545680,2,3461.771
2021,금천구,시흥제2동,11545680,3,2938.98
2021,금천구,시흥제2동,11545680,4,2863.413
2021,금천구,시흥제2동,11545680,5,2656.126
2021,금천구,시흥제2동,11545680,6,2760.648
2021,금천구,시흥제2동,11545680,7,3367.822
2021,금천구,시흥제2동,11545680,8,3675.979
2021,금천구,시흥제2동,11545680,9,2963.616
2021,금천구,시흥제2동,11545680,10,2770.439
2021,금천구,시흥제2동,11545680,11,2977.141
2021,금천구,시흥제2동,11545680,12,3370.502
2022,금천구,시흥제2동,11545680,1,3727.338
2022,금천구,시흥제2동,11545680,2,3595.177
2022,금천구,시흥제2동,11545680,3,3126.068
2022,금천구,시흥제2동,11545680,4,2911.531
2022,금천구,시흥제2동,11545680,5,2605.72
