행정동코드,자치구명,행정동명,평균전력사용량,평균생활인구,평균전력효율지표,지역분류
11530560,구로구,구로제5동,13715.381374999999,33310.971563688414,0.41195914168356945,수요집중
11530595,구로구,가리봉동,5932.418125,10708.86911308369,0.5542290968017203,수요집중
11530720,구로구,고척제1동,7561.881166666666,23760.637036715943,0.3196800807427521,중간
11530730,구로구,고척제2동,5236.687583333333,15244.50761806989,0.3430098214280532,수요집중
11530740,구로구,개봉제1동,7199.109,30051.874847801722,0.24014877819293498,잉여가능
11530750,구로구,개봉제2동,5154.487916666667,23512.024465608953,0.2191927690753331,잉여가능
11530760,구로구,개봉제3동,3900.482083333334,16452.794425705193,0.23818158146347235,잉여가능
11530770,구로구,오류제1동,5370.272041666666,16973.142114081842,0.31719544961760177,중간
11530780,구로구,오류제2동,7829.540166666667,50166.83916780519,0.15610979672278918,잉여가능
11530790,구로구,수궁동,5463.031,21859.519212971518,0.2508967874598574,잉여가능
11545510,금천구,가산동,74833.71079166666,60892.32391437211,1.2308153781983848,수요집중
11545610,금천구,독산제1동,23373.01125,38987.07216143001,0.5998871119590684,수요집중
11545620,금천구,독산제2동,3910.345541666667,13215.961315588973,0.2958665289802101,중간
11545630,금천구,독산제3동,6771.688999999999,18279.37141866903,0.3723533966456174,수요집중
11545640,금천구,독산제4동,3490.575166666667,11457.634664316103,0.30495043474353545,중간
11545670,금천구,시흥제1동,10419.826458333333,27243.028903625454,0.38261308787509307,수요집중
11545680,금천구,시흥제2동,3195.2832916666666,14568.884565953784,0.21932453605625357,잉여가능
11545690,금천구,시흥제3동,3430.6677916666667,9649.85912591326,0.35601830580951366,수요집중
11545700,금천구,시흥제4동,3138.9280833333337,10626.976259207855,0.295832064170042,중간
11545710,금천구,시흥제5동,3695.595,11220.858300015412,0.3294838256996388,수요집중
11560515,영등포구,영등포본동,4412.497166666667,18717.00230148447,0.23611819220909605,잉여가능
11560535,영등포구,영등포동,24312.482666666667,50714.632371329055,0.4800178290526036,수요집중
11560540,영등포구,여의동,76138.45575000001,99010.39097489067,0.7702439972818498,수요집중
11560550,영등포구,당산제1동,9832.872291666667,24427.0175873647,0.40295124926044784,수요집중
11560560,영등포구,당산제2동,10543.883083333332,37853.04491967863,0.27911406027263036,중간
11560585,영등포구,도림동,4041.339625,14971.013977954644,0.26991719335379044,중간
11560605,영등포구,문래동,18660.707666666665,39042.97095415082,0.47846118105783225,수요집중
11560610,영등포구,양평제1동,8296.057833333334,19448.373253519185,0.4268651828907448,수요집중
11560620,영등포구,양평제2동,19555.46754166667,27268.241325875,0.7179076048494637,수요집중
11560630,영등포구,신길제1동,4584.898666666667,18151.579522957487,0.2528980869538653,잉여가능
11560650,영등포구,신길제3동,3145.0866666666666,13043.765679980885,0.24092805454073296,잉여가능
11560660,영등포구,신길제4동,2394.2977083333335,7403.869584327677,0.324306034905512,수요집중
11560670,영등포구,신길제5동,2446.5063333333333,9956.7519033245,0.24603048181267587,잉여가능
11560680,영등포구,신길제6동,4409.189333333333,19442.66932547715,0.2270703411854557,잉여가능
11560690,영등포구,신길제7동,3886.000708333333,17138.418280521895,0.2274327042936194,잉여가능
11560700,영등포구,대림제1동,5143.04675,15128.711298233413,0.3398111056290749,수요집중
11560710,영등포구,대림제2동,4944.438666666667,18253.065196751082,0.27173574892446767,중간
11560720,영등포구,대림제3동,6944.094458333333,23484.3964069767,0.2958540254289665,중간
11590510,동작구,노량진제1동,12552.425708333334,35102.10674756752,0.35788597152511237,수요집중
11590520,동작구,노량진제2동,3256.3212083333333,16841.15439473962,0.19385637690468197,잉여가능
11590530,동작구,상도제1동,10640.713333333333,43635.27989802615,0.2452719784581576,잉여가능
11590540,동작구,상도제2동,6084.999958333334,20395.00965650738,0.2987336358504861,중간
11590550,동작구,상도제3동,4287.5432083333335,16664.608278639054,0.25733652398240064,중간
11590560,동작구,상도제4동,4451.671458333333,20603.920235123067,0.21722864115822946,잉여가능
11590605,동작구,흑석동,10660.719125,33670.47653085389,0.320425456634939,중간
11590620,동작구,사당제1동,6433.210875,23295.86382711628,0.2766014248572723,중간
11590630,동작구,사당제2동,6075.235250000001,32379.657372704478,0.18785566332970297,잉여가능
11590640,동작구,사당제3동,4543.495041666666,18570.990640873766,0.2448863278392033,잉여가능
11590650,동작구,사당제4동,2395.9564583333336,13625.547278574371,0.17577054779389803,잉여가능
